 0|Сверло по дереву перьевое 36 &#215; 170 мм Bergen  |78|Сверло по дереву перьевое 36 &#215; 170 мм|DDB36170| 99,98| 97,00| 94,00|
 0|Сверло по дереву перьевое 40 &#215; 152 мм Hagwert |78|Сверло по дереву перьевое 40 &#215; 152 мм|559140  |124,00|121,00|117,00||blue
 0|Сверло по дереву перьевое 45 &#215; 152 мм Hagwert |78|Сверло по дереву перьевое 45 &#215; 152 мм|559145  |139,00|135,00|131,00||blue
 0|Сверло по дереву перьевое 50 &#215; 152 мм Hagwert |78|Сверло по дереву перьевое 50 &#215; 152 мм|559150  |155,00|151,00|146,00||blue
 0|Сверло по дереву перьевое 55 &#215; 152 мм Hagwert |78|Сверло по дереву перьевое 55 &#215; 152 мм|559155  |189,00|184,00|179,00||blue
#0|Сверло по дереву перьевое 18 &#215; 152 мм Bergen  |78|Сверло по дереву перьевое 18 &#215; 152 мм|DDB18152| 42,98| 41,00| 39,00|
#0|Сверло по дереву перьевое 20 &#215; 152 мм Bergen  |78|Сверло по дереву перьевое 20 &#215; 152 мм|DDB20152| 48,98| 47,00| 45,00|
#0|Сверло по дереву перьевое 25 &#215; 152 мм Bergen  |78|Сверло по дереву перьевое 25 &#215; 152 мм|DDB25152| 59,98| 58,00| 56,00|
#0|Сверло по дереву перьевое 30 &#215; 170 мм Bergen  |78|Сверло по дереву перьевое 30 &#215; 170 мм|DDB30170| 78,98| 75,00| 71,00|
#0|Сверло по дереву перьевое 24 &#215; 152 мм Bergen  |78|Сверло по дереву перьевое 24 &#215; 152 мм|DDB24152| 62,98| 60,00| 58,00|
#0|Сверло по дереву перьевое 22 &#215; 152 мм Bergen  |78|Сверло по дереву перьевое 22 &#215; 152 мм|DDB22152| 53,98| 51,00| 49,00|
#0|Сверло по дереву перьевое 25 &#215; 152 мм Bohrer  |78|Сверло перьевое 25 &#215; 152 мм Bohrer |31725152| 52,00| 49,00| 47,00|
#0|Сверло по дереву перьевое 28 &#215; 152 мм Bohrer  |78|Сверло перьевое 28 &#215; 152 мм Bohrer |31728152| 54,00| 52,00| 49,95|
#1|Свёрла по дереву перьевые                          |78|Сверло по дереву перьевое 10 &#215; 152 мм|DDB06152| 33,98| 32,00| 31,00||norow|| BERGEN, шестигранный хвостовик 1/4&Prime;|</span><span class="for">Для сверления отверстий большого диаметра в древесине мягких и твердых пород, а также в композитных материалах||/img/pic/drill/small/Sverlo Perovoy po DEREVU.jpg|/img/pic/drill/big/Sverlo Perovoy po DEREVU.jpg
#1|Набор перовых свёрел по дереву                     |78|                                        |559199  |595,00|575,00|555,00||norow|| HAGWERT, 14&nbsp;-&nbsp;30&nbsp;&#215;&nbsp;152&nbsp;мм, 9&nbsp;предметов <span class=art>арт. 559199</span>|</span></p><UL><LI>7 свёрел: 14; 16; 18; 20; 22; 25; 30 мм<LI>удлинитель<LI>ключ угловой</UL><p><span class="addt">||/img/pic/drill/small/set_flat_wood_drill_H.jpg|/img/pic/drill/big/set_flat_wood_drill_H.jpg
#0|Набор перовых свёрел по дереву HAGWERT, 9 предметов|78|Набор перовых свёрел по дереву, 9 предм.|559199  |595,00|575,00|555,00
 1|Наборы перовых свёрел по дереву                    |78|                                        |601F    |375,00|350,00|325,00||norow|| BERGEN|Свёрла имеют возможность установки в адаптер для бит на шуруповёрты.||/img/pic/drill/small/b601F.jpg|/img/pic/drill/big/jpg
~0|Набор перовых свёрел по дереву BERGEN,  6 предметов|78| 6 шт: 10, 12, 16, 18, 20, 25 мм        |601F    |325,00|310,00|298,00
~0|Набор перовых свёрел по дереву BERGEN, 10 предметов|78|10 шт: 10,12,13,14,16,18,20,22,25,32 мм |1001F   |585,00|565,00|539,00
#0|22 мм SiB       |78|22 мм SiB       |70372   | 33,00| 31,00| 29,00

# 422,cat422|Свёрла по дереву спиральные
1|Сверло по дереву спиральное 10 &#215; 300 мм       |422|10 &#215; 300 мм                                 |SPB10300| 166,00| 164,00| 160,00||norow mult2|Свёрла по дереву спиральные| BERGEN|||/img/pic/drill/small/Sverlo Spiralnoe po derevu A.jpg|/img/pic/drill/big/Sverlo Spiralnoe po derevu A.jpg
0|Сверло по дереву спиральное 10 &#215; 300 мм       |422|10 &#215; 300 мм                                 |SPB10300| 166,00| 164,00| 160,00||
0|Сверло по дереву спиральное 10 &#215; 460 мм       |422|10 &#215; 460 мм                                 |SPB10460| 179,00| 175,00| 171,00||
0|Сверло по дереву спиральное 12 &#215; 300 мм       |422|12 &#215; 300 мм                                 |SPB12300| 192,00| 188,00| 183,00||blkt2
0|Сверло по дереву спиральное 12 &#215; 460 мм       |422|12 &#215; 460 мм                                 |SPB12460| 222,00| 218,00| 212,00||
0|Сверло по дереву спиральное 12 &#215; 600 мм       |422|12 &#215; 600 мм                                 |SPB12600| 333,00| 328,00| 322,00||
0|Сверло по дереву спиральное 14 &#215; 300 мм       |422|14 &#215; 300 мм                                 |SPB14300| 222,00| 218,00| 212,00||blkt2
0|Сверло по дереву спиральное 14 &#215; 460 мм       |422|14 &#215; 460 мм                                 |SPB14460| 250,00| 245,00| 238,00||
0|Сверло по дереву спиральное 16 &#215; 300 мм       |422|16 &#215; 300 мм                                 |SPB16300| 240,00| 236,00| 230,00||blkt2
0|Сверло по дереву спиральное 16 &#215; 460 мм       |422|16 &#215; 460 мм                                 |SPB16460| 280,00| 275,00| 268,00||
0|Сверло по дереву спиральное 16 &#215; 600 мм       |422|16 &#215; 600 мм                                 |SPB16600| 430,00| 422,00| 416,00||
0|Сверло по дереву спиральное 18 &#215; 300 мм       |422|18 &#215; 300 мм                                 |SPB18300| 290,00| 285,00| 277,00||blkt2
0|Сверло по дереву спиральное 18 &#215; 460 мм       |422|18 &#215; 460 мм                                 |SPB18460| 360,00| 355,00| 348,00||
0|Сверло по дереву спиральное 18 &#215; 600 мм       |422|18 &#215; 600 мм                                 |SPB18600| 510,00| 507,00| 500,00||
0|Сверло по дереву спиральное 20 &#215; 300 мм       |422|20 &#215; 300 мм                                 |SPB20300| 330,00| 327,00| 319,00||blkt2
0|Сверло по дереву спиральное 20 &#215; 460 мм       |422|20 &#215; 460 мм                                 |SPB20460| 422,00| 418,00| 405,00||
0|Сверло по дереву спиральное 20 &#215; 600 мм       |422|20 &#215; 600 мм                                 |SPB20600| 600,00| 596,00| 583,00||
1|Сверло по дереву спиральное 22 &#215; 300 мм       |422|22 &#215; 300 мм                                 |SPB22300| 383,00| 377,00| 368,00||mult2 next|
0|Сверло по дереву спиральное 22 &#215; 460 мм       |422|22 &#215; 460 мм                                 |SPB22460| 492,00| 485,00| 478,00||
0|Сверло по дереву спиральное 22 &#215; 600 мм       |422|22 &#215; 600 мм                                 |SPB22600| 702,00| 695,00| 684,00||
0|Сверло по дереву спиральное 24 &#215; 300 мм       |422|24 &#215; 300 мм                                 |SPB24300| 440,00| 433,00| 428,00||blkt2
0|Сверло по дереву спиральное 24 &#215; 460 мм       |422|24 &#215; 460 мм                                 |SPB24460| 622,00| 615,00| 605,00||
0|Сверло по дереву спиральное 24 &#215; 600 мм       |422|24 &#215; 600 мм                                 |SPB24600| 785,00| 777,00| 768,00||
0|Сверло по дереву спиральное 26 &#215; 300 мм       |422|26 &#215; 300 мм                                 |SPB26300| 504,00| 499,00| 488,00||blkt2
0|Сверло по дереву спиральное 26 &#215; 600 мм       |422|26 &#215; 600 мм                                 |SPB26600| 966,00| 955,00| 944,00||
0|Сверло по дереву спиральное 28 &#215; 600 мм       |422|28 &#215; 600 мм                                 |SPB28600|1066,00|1055,00|1038,00||blkt2
0|Сверло по дереву спиральное 30 &#215; 600 мм       |422|30 &#215; 600 мм                                 |SPB30600|1175,00|1165,00|1144,00||blkt2
0|Сверло по дереву спиральное 32 &#215; 300 мм       |422|32 &#215; 300 мм                                 |SPB32300| 755,00| 745,00| 733,00||blkt2
0|Сверло по дереву спиральное 32 &#215; 600 мм       |422|32 &#215; 600 мм                                 |SPB32600|1259,00|1245,00|1236,00||
0|Сверло по дереву спиральное 36 &#215; 460 мм       |422|36 &#215; 460 мм                                 |SPB36460|1233,00|1222,00|1199,00||blkt2
0|Сверло по дереву спиральное 40 &#215; 460 мм       |422|40 &#215; 460 мм                                 |SPB40460|1422,00|1412,00|1388,00||blkt2
0|Сверло по дереву спиральное 40 &#215; 600 мм       |422|40 &#215; 600 мм                                 |SPB40600|2122,00|2112,00|2088,00||
1|Сверло спиральное балочное HAGWERT 18 &#215; 460 мм|422|Сверло спиральное балочное HAGWERT 18 &#215; 460 мм|559318| 286,20| 270,30| 254,40||norow ltd|Свёрла по дереву спиральные балочные| HAGWERT|Свёрла спиральные (винтовые) балочные для сверления массива древесины большой толщины (брус, бревно).</span></p><UL><LI>Высокоуглеродистая сталь, с повышенной твердостью режущей кромки.<LI>Заостренный кончик предотвращает смещение сверла.<LI>Шестигранный хвостовик предотвращает проворот.<LI>Сверло позволяет точно выдерживать диаметр и угол отверстия.</UL><p><span class="addt">||/img/pic/drill/small/h559416.jpg|/img/pic/drill/big/jpg
0|Сверло спиральное балочное HAGWERT 18 &#215; 460 мм|422|Сверло спиральное балочное HAGWERT 18 &#215; 460 мм|559318| 286,20| 270,30| 254,40||
0|Сверло спиральное балочное HAGWERT 20 &#215; 460 мм|422|Сверло спиральное балочное HAGWERT 20 &#215; 460 мм|559320| 339,20| 323,30| 307,40||
0|Сверло спиральное балочное HAGWERT 12 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 12 &#215; 600 мм|559412| 265,00| 254,40| 243,80||blkt2
0|Сверло спиральное балочное HAGWERT 14 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 14 &#215; 600 мм|559414| 286,20| 270,30| 254,40||
0|Сверло спиральное балочное HAGWERT 16 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 16 &#215; 600 мм|559416| 339,20| 323,30| 307,40||
0|Сверло спиральное балочное HAGWERT 20 &#215; 600 мм|422|Сверло спиральное балочное HAGWERT 20 &#215; 600 мм|559420| 519,40| 492,90| 477,00||


